1000,0.610381650924683,0.38733696937561,0.149259519577026
2000,2.50115456581116,1.72619919776917,0.617811346054077
3000,5.02822380065918,3.77502045631409,1.3777841091156
4000,8.26369395256043,5.81694645881653,2.09534201622009
5000,7.36207909584045,4.77610883712769,2.00371918678284
6000,7.56737694740295,5.14415454864502,1.92987112998962
7000,7.90203061103821,4.76330051422119,2.00327897071838
8000,7.33462910652161,4.86146988868713,2.130006980896
9000,7.6743959903717,4.89042038917542,2.15408158302307
10000,7.34716200828552,5.13030834197998,2.1101776599884
11000,7.6381899356842,5.14597072601318,2.14336013793945
12000,7.46119804382324,5.08807716369629,2.18028917312622
13000,7.50631394386292,5.08716354370117,2.06406574249268
14000,7.67274355888367,5.05422215461731,2.0581693649292
15000,7.42500185966492,5.01108732223511,1.97082552909851
16000,7.57900719642639,4.8340410232544,2.17104215621948
17000,7.86887178421021,5.02525024414063,2.16112470626831
18000,7.53372802734375,5.38290724754333,2.16858320236206
19000,7.89660272598267,4.94555125236511,2.09159712791443
20000,7.52595248222351,5.06295051574707,2.04112062454224
21000,7.83519349098206,4.99248809814453,1.65837903022766
22000,6.01392397880554,4.13142404556274,1.71916255950928
23000,6.67569251060486,4.45091314315796,1.91315903663635
24000,6.43033933639526,4.13461179733276,1.86710810661316
25000,5.73901915550232,3.45427522659302,1.47988257408142
26000,5.39286060333252,3.5124538898468,1.53419871330261
27000,5.07345786094666,2.90899887084961,1.16772971153259
28000,4.26201500892639,2.97362785339355,1.17487497329712
29000,3.51834244728088,1.21558847427368,0.54901270866394
30000,1.95016641616821,1.19211497306824,0.541454172134399
