1000,0.288099718093872,0.238954734802246,0.0749641895294189
2000,1.26801829338074,0.78811616897583,0.429513645172119
3000,2.8059540271759,1.85837497711182,0.697503709793091
4000,4.30469431877136,3.54190807342529,1.47279505729675
5000,5.76117386817932,4.4704815864563,1.77621750831604
6000,7.08465700149536,5.15715727806091,2.3603223323822
7000,8.55232467651367,6.05603241920471,2.33325214385986
8000,8.25376591682434,5.43697609901428,1.97412824630737
9000,7.66131267547607,5.18276996612549,1.88361277580261
10000,7.4611141204834,5.28374390602112,2.03216276168823
11000,7.52679481506348,5.32793769836426,2.04506678581238
12000,7.43407258987427,5.27533721923828,1.79581751823425
13000,7.52691221237183,5.11174612045288,2.13344793319702
14000,7.50530314445496,5.20410585403442,2.10664772987366
15000,7.61139373779297,5.19001798629761,2.24766530990601
16000,7.63506054878235,5.17154297828674,2.0691801071167
17000,7.47796673774719,5.18443093299866,2.02903127670288
18000,7.43563032150269,5.22448220252991,2.05850973129272
19000,7.49613842964172,5.17232165336609,2.1280246257782
20000,7.48099813461304,5.28966498374939,1.92613949775696
21000,7.32736372947693,5.19765539169312,2.09844846725464
22000,7.67444314956665,5.35624761581421,2.35301337242126
23000,7.89320316314697,5.23498373031616,2.07063279151917
24000,7.41356196403503,5.21551313400269,2.04723787307739
25000,7.23105511665344,4.46812081336975,1.70682058334351
26000,6.79478750228882,4.4310848236084,1.76502504348755
27000,6.80598883628845,4.48939127922058,1.76456828117371
28000,6.41405372619629,3.95802297592163,1.44478945732117
29000,5.27293639183044,3.64375443458557,1.52302122116089
30000,5.5663773059845,3.69464364051819,1.47273597717285
