1000,0.126245546340942,0.0768372535705566,0.0370369434356689
2000,0.544541549682617,0.326244115829468,0.148687028884888
3000,1.18362555503845,0.749941301345825,0.329257202148437
4000,1.97975034713745,1.24856696128845,0.561390447616577
5000,1.97443265914917,1.23480143547058,0.562823438644409
6000,2.01393365859985,2.70271186828613,1.16506624221802
7000,4.0283287525177,3.02528042793274,1.16402730941772
8000,4.0567711353302,3.09106116294861,1.18100757598877
9000,4.09460973739624,3.07869100570679,1.18060359954834
10000,5.07728352546692,3.61659708023071,1.53436765670776
11000,6.39688682556152,4.53287816047668,2.06861653327942
12000,7.84020504951477,5.71635022163391,2.54844217300415
13000,8.37353415489197,5.87182841300964,2.40190834999084
14000,8.42291560173035,5.18458847999573,2.11640005111694
15000,7.58136072158814,5.0419337272644,2.13527355194092
16000,7.31282644271851,5.00119028091431,1.98620934486389
17000,7.60982251167297,5.2786684513092,2.07200112342834
18000,7.6053774356842,4.99706935882568,2.06205272674561
19000,7.62325201034546,5.20906610488892,2.13467202186584
20000,7.58653192520142,5.12059712409973,2.09020733833313
21000,7.38559622764587,5.15534958839417,2.21093921661377
22000,7.69921631813049,5.10719785690308,2.04610900878906
23000,7.33276014328003,5.18814840316773,2.08078145980835
24000,7.50670676231384,5.31884021759033,2.18546667098999
25000,7.75496821403503,4.98345170021057,2.41388535499573
26000,7.78560938835144,5.38406810760498,1.97322444915771
27000,7.65945377349854,5.10621862411499,2.20751266479492
28000,7.92828812599182,5.16310334205627,2.05945792198181
29000,7.51317181587219,5.11822018623352,2.04469385147095
30000,7.69995937347412,4.95061368942261,2.21478571891785
