1000,0.120570182800293,0.0745985984802246,0.0368368148803711
2000,0.534056568145752,0.334551668167114,0.150579738616943
3000,1.21183443069458,0.7738853931427,0.33521580696106
4000,1.88831896781921,1.18953909873962,0.538788843154907
5000,1.89053621292114,1.62176928520203,0.916553783416748
6000,1.88926186561584,1.18612222671509,0.536322641372681
7000,2.1124924659729,1.21420240402222,0.546338701248169
8000,1.89964761734009,1.18884291648865,0.538811874389648
9000,1.89296269416809,1.1824236869812,0.538609790802002
10000,1.88971285820007,1.18074879646301,0.536852836608887
11000,1.88534598350525,1.17982153892517,0.542549848556519
12000,1.89452066421509,1.18673272132874,0.539174032211304
13000,1.89139714241028,1.18441033363342,0.541965961456299
14000,1.88611197471619,1.18053951263428,0.541509485244751
15000,1.89372839927673,1.18844218254089,0.538602590560913
16000,1.91437859535217,1.19268884658813,0.539827156066895
17000,1.88568954467773,1.18500752449036,0.537978506088257
18000,1.89425616264343,1.18772068023682,0.538815832138061
19000,1.89764533042908,1.18486633300781,0.541370296478272
20000,1.89501614570618,1.18027486801147,0.538405036926269
21000,1.88663754463196,1.18363733291626,0.540729427337647
22000,1.89201693534851,1.1874312877655,0.538922071456909
23000,1.8925365447998,1.18441324234009,0.537988138198852
24000,1.93642268180847,1.18810634613037,0.53957405090332
25000,1.89158811569214,1.18221840858459,0.5388352394104
26000,1.88692598342896,1.1895266532898,0.539668035507202
27000,1.89370651245117,1.18390870094299,0.538348484039307
28000,1.89675159454346,1.18440365791321,0.537483406066894
29000,1.88824973106384,1.18255467414856,0.542059946060181
30000,1.88941078186035,1.18538661003113,0.538939905166626
