1000,0.321081209182739,0.148828506469727,0.0368834972381592
2000,0.614959239959717,0.895042610168457,0.309958505630493
3000,2.48891086578369,1.84121217727661,0.688624382019043
4000,4.25934863090515,2.88628559112549,1.16543278694153
5000,4.24470920562744,2.87658166885376,1.16610255241394
6000,4.32209692001343,2.89604845046997,1.52096509933472
7000,5.34768996238708,3.8323169708252,1.83822298049927
8000,6.22498240470886,4.87032680511475,1.97738347053528
9000,8.45618934631348,5.74515318870544,2.33670210838318
10000,8.65929245948792,5.57967753410339,2.15509939193726
11000,7.78558235168457,5.31167883872986,2.09788331985474
12000,7.68880248069763,5.12253036499024,2.05986623764038
13000,7.66065645217896,5.12374024391174,2.13523869514465
14000,7.4301157951355,5.19562845230103,2.15201473236084
15000,7.76880893707275,4.94156131744385,2.07270851135254
16000,7.58381733894348,4.91515936851502,2.14392280578613
17000,7.52702927589417,5.1321656703949,2.10220222473145
18000,7.54614639282227,5.02444086074829,2.09604315757751
19000,7.56708359718323,5.04097743034363,2.06552977561951
20000,7.80602641105652,5.06496815681458,2.04129748344421
21000,7.56619157791138,4.87558193206787,2.05435495376587
22000,7.55240244865418,5.22912945747376,2.14236268997192
23000,7.54266624450684,4.93539886474609,2.0025007724762
24000,7.75498313903809,4.91871275901795,2.28309516906738
25000,8.21140270233154,4.87350769042969,2.0703173160553
26000,7.62670607566834,4.94372711181641,2.13225913047791
27000,7.6627016544342,4.95627555847168,1.80784273147583
28000,6.59028797149658,4.27031626701355,1.90468134880066
29000,6.69124813079834,4.76578965187073,1.84823431968689
30000,6.45926456451416,4.36215205192566,1.77331924438477
