100 0.001022195816040039 0.0006922245025634766 0.0003192901611328125
200 0.003952646255493164 0.002715730667114258 0.001226949691772461
300 0.009312248229980469 0.005533885955810547 0.0026787757873535157
400 0.01767392158508301 0.010370445251464844 0.004848337173461914
500 0.028689765930175783 0.01680788993835449 0.007955503463745118
600 0.041788578033447266 0.025147008895874023 0.011644744873046875
700 0.05724186897277832 0.03425807952880859 0.01612238883972168
800 0.07807340621948242 0.05098733901977539 0.021098566055297852
900 0.09774584770202636 0.05902109146118164 0.027912187576293945
1000 0.12049884796142578 0.07149600982666016 0.034285974502563474
1100 0.1467451572418213 0.08896617889404297 0.04825406074523926
1200 0.17572760581970215 0.1085390567779541 0.049265718460083006
1300 0.2056882858276367 0.12422900199890137 0.059230470657348634
1400 0.2453707218170166 0.1478856086730957 0.07015337944030761
1500 0.275750732421875 0.1712332248687744 0.07880659103393554
1600 0.31383671760559084 0.1917039394378662 0.08793048858642578
1700 0.3560512542724609 0.21876220703125 0.10009493827819824
1800 0.3985885143280029 0.24851613044738768 0.11285037994384765
1900 0.44983601570129395 0.2694868564605713 0.12637004852294922
2000 0.4908445358276367 0.3092014789581299 0.13907999992370607
2100 0.5485861778259278 0.34644193649291993 0.16042876243591309
2200 0.5935904026031494 0.36690430641174315 0.17324814796447754
2300 0.6580090999603272 0.4050459861755371 0.18178353309631348
2400 0.7128268241882324 0.447283411026001 0.20663104057312012
2500 0.775627326965332 0.48214993476867674 0.22393922805786132
2600 0.8382946491241455 0.5226037502288818 0.24089245796203612
2700 0.9079667568206787 0.5675220489501953 0.26071667671203613
2800 0.9713836669921875 0.6030517101287842 0.2781710624694824
2900 1.047953462600708 0.6450103282928467 0.29553871154785155
3000 1.128267478942871 0.6958378314971924 0.3176291465759277
