100 0.0010244369506835938 0.0006337642669677734 0.0003018379211425781
200 0.004139566421508789 0.002493143081665039 0.0014746665954589843
300 0.010288763046264648 0.00586247444152832 0.002805948257446289
400 0.018042707443237306 0.010524940490722657 0.005135774612426758
500 0.02848663330078125 0.01680750846862793 0.008294391632080077
600 0.04286251068115234 0.026442670822143556 0.01160736083984375
700 0.05891718864440918 0.03418288230895996 0.017066478729248047
800 0.07678170204162597 0.045969581604003905 0.022503662109375
900 0.10267620086669922 0.059562158584594724 0.02668628692626953
1000 0.11973700523376465 0.07451725006103516 0.03474688529968262
1100 0.14748554229736327 0.0887678623199463 0.04406518936157226
1200 0.17865958213806152 0.10661911964416504 0.04968504905700684
1300 0.21721963882446288 0.12761664390563965 0.05877499580383301
1400 0.24519624710083007 0.14850497245788574 0.06697592735290528
1500 0.2755283355712891 0.17226052284240723 0.08155598640441894
1600 0.3190103054046631 0.19450922012329103 0.08929524421691895
1700 0.35829868316650393 0.21974396705627441 0.10176830291748047
1800 0.40260138511657717 0.2453911304473877 0.11271672248840332
1900 0.4488433837890625 0.2730885028839111 0.12801413536071776
2000 0.49941215515136717 0.3082766056060791 0.14364385604858398
2100 0.547757625579834 0.3391718864440918 0.15006160736083984
2200 0.6010426044464111 0.37335495948791503 0.17059950828552245
2300 0.6589062690734864 0.4152820587158203 0.19413914680480956
2400 0.7726507663726807 0.47943544387817383 0.2204493522644043
2500 0.8373146057128906 0.5072143077850342 0.23569211959838868
2600 0.9051557064056397 0.5283261299133301 0.2541013240814209
2700 0.9849236011505127 0.5991045475006104 0.2823216438293457
2800 1.092729091644287 0.6246129989624023 0.3060938358306885
2900 1.1464935779571532 0.6990264415740967 0.3124269962310791
3000 1.1919808387756348 0.7573051452636719 0.33694000244140626
