100 0.00101318359375 0.000659942626953125 0.0003223896026611328
200 0.003929901123046875 0.0033424854278564452 0.0010816574096679688
300 0.009243345260620118 0.005847501754760742 0.002662849426269531
400 0.01748819351196289 0.010776138305664063 0.0050448417663574215
500 0.028247833251953125 0.01728501319885254 0.0081298828125
600 0.041950035095214847 0.028554773330688475 0.01196131706237793
700 0.05814518928527832 0.03468790054321289 0.017004013061523438
800 0.075966215133667 0.04634723663330078 0.02113761901855469
900 0.0995558261871338 0.0595585823059082 0.02680039405822754
1000 0.12115645408630371 0.07439789772033692 0.03516840934753418
1100 0.14598278999328612 0.09157891273498535 0.041511011123657224
1200 0.17399511337280274 0.11052417755126953 0.051830720901489255
1300 0.21263303756713867 0.15251832008361815 0.06615557670593261
1400 0.29474849700927735 0.17768964767456055 0.06830472946166992
1500 0.3086263656616211 0.20872535705566406 0.10117950439453124
1600 0.49101104736328127 0.21680588722229005 0.08778390884399415
1700 0.3973813056945801 0.22607860565185547 0.10408673286437989
1800 0.4477229595184326 0.28829617500305177 0.12043213844299316
1900 0.4552175998687744 0.3635698795318604 0.23332796096801758
2000 0.7123064994812012 0.307902193069458 0.14057774543762208
2100 0.552694845199585 0.33818607330322265 0.1528780460357666
2200 0.5919843196868897 0.3808282375335693 0.1735212802886963
2300 0.6650447845458984 0.4122957229614258 0.1877371311187744
2400 0.7594970703125 0.48694815635681155 0.22043938636779786
2500 0.7791497230529785 0.4849106311798096 0.22027578353881835
2600 0.8304205894470215 0.5366990566253662 0.26869912147521974
2700 1.0159961223602294 0.6376283645629883 0.25545330047607423
2800 1.051817274093628 0.6728607654571533 0.30237278938293455
2900 1.0683959484100343 0.6666941165924072 0.293381404876709
3000 1.1137073993682862 0.724357795715332 0.3300618171691895
