100 0.0010175228118896485 0.0006300926208496094 0.0004718780517578125
200 0.003955698013305664 0.0025104999542236326 0.0012391090393066406
300 0.009306049346923828 0.00574803352355957 0.0026046276092529298
400 0.017374420166015626 0.010504198074340821 0.0047930717468261715
500 0.02811565399169922 0.01671290397644043 0.008270597457885743
600 0.04164738655090332 0.024829006195068358 0.01420125961303711
700 0.05977468490600586 0.03438658714294433 0.01584339141845703
800 0.07635030746459961 0.046091651916503905 0.022272825241088867
900 0.10035309791564942 0.05991678237915039 0.027874755859375
1000 0.11956849098205566 0.07328081130981445 0.03401026725769043
1100 0.14594454765319825 0.09026775360107422 0.041877126693725585
1200 0.17612719535827637 0.1071500301361084 0.051038360595703124
1300 0.21059012413024902 0.14138951301574706 0.06198692321777344
1400 0.259623384475708 0.14969778060913086 0.0669698715209961
1500 0.3071849822998047 0.18269691467285157 0.08378281593322753
1600 0.3517951965332031 0.21419677734375 0.09418377876281739
1700 0.3950050830841064 0.23811583518981932 0.10778989791870117
1800 0.42960333824157715 0.2701578140258789 0.11952042579650879
1900 0.4636250972747803 0.29401493072509766 0.15052762031555175
2000 0.5186831474304199 0.3325044631958008 0.16030845642089844
2100 0.6081618785858154 0.36127052307128904 0.16831798553466798
2200 0.6318887710571289 0.39006409645080564 0.18361611366271974
2300 0.671443510055542 0.4241628170013428 0.18584942817687988
2400 0.7399417400360108 0.4723491668701172 0.21610407829284667
2500 0.8075270175933837 0.4956018924713135 0.22592644691467284
2600 0.86199951171875 0.5810199737548828 0.2577217578887939
2700 0.949711799621582 0.5805055141448975 0.28238601684570314
2800 1.1019892692565918 0.6415865421295166 0.31419901847839354
2900 1.116597318649292 0.6911391258239746 0.32242574691772463
3000 1.203517198562622 0.7029212474822998 0.32883396148681643
