100 0.0011756420135498047 0.0006334781646728516 0.00030145645141601565
200 0.004202508926391601 0.0025109291076660157 0.001054525375366211
300 0.00938243865966797 0.005682229995727539 0.0028625965118408204
400 0.017371559143066408 0.010482215881347656 0.00498652458190918
500 0.028386735916137697 0.016949987411499022 0.008381462097167969
600 0.04192819595336914 0.025942325592041016 0.0122100830078125
700 0.058024024963378905 0.03467059135437012 0.016174936294555665
800 0.07775869369506835 0.04586210250854492 0.02203478813171387
900 0.10306057929992676 0.05799708366394043 0.02808694839477539
1000 0.12682714462280273 0.07344684600830079 0.03622956275939941
1100 0.1467416763305664 0.09018139839172364 0.041480731964111325
1200 0.18101963996887208 0.108699369430542 0.05005545616149902
1300 0.21088671684265137 0.12699170112609864 0.06328339576721191
1400 0.24199843406677246 0.14894018173217774 0.07009673118591309
1500 0.2827624320983887 0.17167878150939941 0.07916793823242188
1600 0.3141211986541748 0.19168224334716796 0.08850984573364258
1700 0.35394883155822754 0.22428250312805176 0.1008791446685791
1800 0.3997908592224121 0.24682216644287108 0.11846027374267579
1900 0.44907474517822266 0.2732659339904785 0.1289679527282715
2000 0.4920189380645752 0.304170036315918 0.14217395782470704
2100 0.5471795082092286 0.3401770114898682 0.15768251419067383
2200 0.5959148406982422 0.36844916343688966 0.16721816062927247
2300 0.6550733566284179 0.4060631275177002 0.18577322959899903
2400 0.7107851028442382 0.45813794136047364 0.20991010665893556
2500 0.7843839168548584 0.4868475437164307 0.22220044136047362
2600 0.8355659484863281 0.5232999801635743 0.23747167587280274
2700 0.9003757476806641 0.5690547943115234 0.2560014247894287
2800 0.9856207847595215 0.6036441802978516 0.28390841484069823
2900 1.0371676445007325 0.6478489875793457 0.30243792533874514
3000 1.1151217460632323 0.6937582969665528 0.3211983680725098
