1000 0.13029108047485352 0.08134632110595703 0.03817753791809082
2000 0.5542441844940186 0.33949642181396483 0.17130026817321778
3000 1.3169095516204834 0.7680758953094482 0.35097455978393555
4000 2.219808578491211 1.3740144729614259 0.6218924999237061
5000 3.6739146232604982 2.2021663188934326 1.015066957473755
6000 5.139092016220093 3.1147541046142577 1.4310747623443603
7000 7.157872676849365 4.239316844940186 1.948624849319458
8000 8.838973045349121 5.243502521514893 2.41859974861145
9000 10.977276611328126 6.876844263076782 3.0385202884674074
10000 13.426142740249634 8.331428146362304 3.7462160110473635
