1000 0.1353996753692627 0.08006477355957031 0.037979412078857425
2000 0.5941741943359375 0.3522316932678223 0.15916881561279297
3000 1.3802317142486573 0.8237512111663818 0.37569437026977537
4000 2.4623958110809325 1.425735855102539 0.677375078201294
5000 3.592304992675781 2.207955074310303 0.9932370185852051
6000 5.1028220653533936 3.274525356292725 1.5495175838470459
7000 7.122385883331299 4.4481555938720705 2.059758949279785
8000 9.40363187789917 6.051699113845825 2.949856424331665
9000 11.477173042297363 6.747270011901856 3.2788733005523683
10000 13.734288740158082 9.121217060089112 4.168642663955689
