1000 0.12958922386169433 0.0793222427368164 0.03557004928588867
2000 0.5551186561584472 0.3193831920623779 0.17657709121704102
3000 1.3088575839996337 0.7729722023010254 0.3659542083740234
4000 2.33573203086853 1.2917890548706055 0.5718832969665527
5000 3.1257143020629883 2.418707847595215 0.9825660228729248
6000 4.8366594314575195 3.0148468971252442 1.3825406551361084
7000 6.855437755584717 4.692625045776367 2.137999153137207
8000 9.346673583984375 5.844469785690308 2.401276874542236
9000 11.509006118774414 6.713160371780395 2.954483699798584
10000 14.065866613388062 8.261864805221558 3.645346832275391
