1000 0.13321537971496583 0.07704248428344726 0.03467850685119629
2000 0.5585937023162841 0.3351846694946289 0.14782981872558593
3000 1.1997303009033202 0.7785237789154053 0.3448025226593018
4000 2.292667198181152 1.3775999546051025 0.628006887435913
5000 3.61475510597229 2.1304076671600343 0.9526825904846191
6000 5.066109323501587 3.2052198886871337 1.42330961227417
7000 6.924906158447266 4.282372236251831 1.9306814670562744
8000 8.868608570098877 5.614802598953247 2.5281304359436034
9000 11.259953880310059 7.14768533706665 3.0995429039001463
10000 14.841315507888794 9.151202583312989 4.616030883789063
