1000 0.12941160202026367 0.08932065963745117 0.03699569702148438
2000 0.5679888725280762 0.34380502700805665 0.16296162605285644
3000 1.2360763549804688 0.7650143146514893 0.3506122589111328
4000 2.1847345352172853 1.3428362369537354 0.708333683013916
5000 3.619796705245972 2.4298007011413576 0.9855574607849121
6000 5.66470103263855 3.2414739608764647 1.5956290245056153
7000 6.801697826385498 4.17965087890625 1.9455847263336181
8000 8.759908151626586 5.381436967849732 2.4986931800842287
9000 11.333680295944214 7.777784633636474 3.7773008346557617
10000 14.039607286453247 8.88326005935669 3.8708869934082033
