1000 0.12499418258666992 0.07795624732971192 0.04027824401855469
2000 0.5660976886749267 0.36201491355896 0.14818024635314941
3000 1.207942581176758 0.8068792819976807 0.36858196258544923
4000 2.271079111099243 1.4251070499420166 0.6143373012542724
5000 3.7213250637054442 2.18897066116333 0.9814318180084228
6000 5.14720139503479 3.1122397422790526 1.3899675369262696
7000 6.723788022994995 4.367707204818726 1.9539993762969972
8000 9.257644891738892 5.890326356887817 2.691925621032715
9000 11.743114995956422 7.507975292205811 3.275398111343384
10000 15.447452926635743 9.679090023040771 4.1118724822998045
